name,final_value,total_return,annual_return,annual_vol,sharpe,max_drawdown
Benchmark_BuyAndHold,162026.4,0.6202639999999999,0.460611222342421,0.34275125863243794,1.3438644227893983,-0.23494640643608877
Conviction_Filter_Strategy,190351.40000000002,0.9035140000000002,0.6575421557535293,0.28784584961368515,2.2843551735625494,-0.1506708904218964
