true_open,true_high,true_low,true_close,true_volume,true_amount,pred_open,pred_high,pred_low,pred_close,pred_volume,pred_amount,timestamp
306.4,310.8,303.8,309.2,268634.0,8358214656.0,290.2518000000001,293.1064666666665,286.2484666666672,289.6491333333333,180579.32,5825846161.066667,2023-11-06
309.2,310.6,302.8,305.2,133977.0,4143070976.0,296.21980000000013,299.94780000000037,292.50513333333356,296.4298000000002,206624.4,6821956595.2,2023-11-07
306.0,311.2,304.0,305.0,128798.0,4001595392.0,294.28850000000017,297.4271666666669,290.6231666666671,294.63583333333344,166748.75,5423095976.96,2023-11-08
301.6,305.4,301.6,303.4,102722.0,3148082176.0,300.084033333333,302.6987000000003,296.3613666666669,299.2160333333337,139608.79333333333,4555611440.64,2023-11-09
301.2,301.2,297.8,299.4,98718.0,2987541248.0,299.94566666666657,302.42566666666664,296.83900000000045,299.40100000000035,118999.74,3903970154.24,2023-11-10
298.8,308.4,296.8,306.4,135860.0,4154170112.0,298.9173333333332,301.51799999999986,295.82666666666705,298.6946666666671,130730.84666666666,4301093900.373333,2023-11-13
308.4,308.6,302.2,304.4,124774.0,3842261504.0,299.1143666666667,301.6403666666666,295.7017000000003,298.84236666666663,156106.21,5159428554.666667,2023-11-14
313.2,320.2,310.6,319.2,324547.0,10350836736.0,300.8563000000004,303.2363000000003,296.89430000000016,299.9476333333335,172072.91333333333,5730885557.76,2023-11-15
326.6,326.6,312.8,321.4,352960.0,11408056320.0,311.0185666666672,315.4752333333335,307.0109000000003,311.850566666667,241177.27666666667,8303000415.573334,2023-11-16
320.2,320.2,309.8,311.8,219702.0,6964405760.0,315.77626666666737,319.2772666666664,310.5032666666671,314.4766000000003,272050.31,9350020865.706667,2023-11-17
312.8,325.4,312.8,323.2,277827.0,9006003200.0,312.0083666666672,317.4703666666667,307.16903333333323,313.228366666667,250393.47666666665,8733952052.906666,2023-11-20
327.0,329.2,320.2,321.4,241887.0,7943867392.0,314.17150000000044,318.25950000000023,309.7541666666669,314.6375000000005,232698.51666666666,7940920215.04,2023-11-21
324.6,326.6,318.6,321.0,141698.0,4616781824.0,316.69453333333365,320.3512000000001,312.5812000000002,316.7332000000001,206500.71333333335,7091347115.52,2023-11-22
323.2,326.2,320.2,325.8,145312.0,4757635584.0,308.0382333333333,311.50356666666715,304.86423333333363,307.921566666667,157289.72333333333,5273817682.773334,2023-11-23
326.2,326.2,316.6,317.8,152365.0,4930730496.0,309.6250666666666,312.90406666666695,306.43940000000043,309.51506666666694,147118.16,4931578124.8,2023-11-24
321.6,321.6,314.6,319.4,122321.0,3932052992.0,316.3376666666668,319.3293333333335,312.5560000000005,315.70033333333356,163280.21,5544434694.826667,2023-11-27
321.0,321.0,313.6,316.2,151537.0,4845979136.0,315.809766666667,319.1997666666663,312.41243333333375,315.85910000000007,156952.26,5409269512.96,2023-11-28
319.6,320.6,310.2,313.6,168567.0,5350806016.0,317.98906666666664,321.64106666666686,313.99640000000016,317.9744000000004,182360.2,6238002004.48,2023-11-29
314.0,323.6,313.6,323.6,303081.0,9825335296.0,317.1530333333335,320.32636666666735,313.3377000000001,316.8250333333335,165845.75333333333,5647105414.826667,2023-11-30
321.4,322.4,315.6,315.6,151497.0,4879489536.0,316.4448000000002,321.23546666666687,312.4008000000004,316.7934666666669,218795.35333333333,7544574777.173333,2023-12-01
319.6,320.8,311.8,313.4,149072.0,4757921792.0,313.4673666666666,316.84003333333357,308.5713666666667,312.00536666666676,200001.22,6707527031.893333,2023-12-04
317.6,317.6,301.6,305.4,237300.0,7365273088.0,313.3055999999997,316.54960000000017,309.28160000000025,312.7749333333335,162014.2,5380025713.493333,2023-12-05
303.2,311.4,299.0,308.2,158962.0,4923099648.0,311.60506666666663,314.9924,307.5724000000006,310.9844000000002,160427.37333333332,5370019710.293333,2023-12-06
305.6,307.8,300.6,304.4,137037.0,4202919936.0,311.49226666666664,314.70093333333335,307.69893333333385,310.7876000000002,156719.18333333332,5262231588.693334,2023-12-07
304.0,305.8,297.6,302.2,166006.0,5058680832.0,307.20523333333324,309.71389999999985,303.6699000000006,306.33790000000033,137390.36333333334,4486054841.173333,2023-12-08
297.4,305.2,295.0,303.8,184022.0,5572601856.0,306.98059999999964,309.8252666666668,303.28860000000014,306.06260000000015,153187.54,5013233615.36,2023-12-11
303.6,308.4,302.8,308.0,129959.0,4023373056.0,305.6078333333337,308.8525000000001,301.47250000000037,304.7885000000005,179539.85,5915645371.733334,2023-12-12
306.2,307.4,301.0,303.6,141451.0,4349541888.0,303.3192000000001,306.5158666666665,299.9538666666671,303.10320000000024,148562.19,4858645546.666667,2023-12-13
306.6,310.6,301.2,303.0,171988.0,5291010048.0,303.5575000000004,306.82883333333353,299.3568333333338,302.83483333333373,189472.78666666665,6214042841.6,2023-12-14
307.6,316.0,305.6,311.0,309179.0,9741462528.0,301.6001666666668,304.60416666666674,297.9188333333339,301.1781666666669,160670.27666666667,5243860988.16,2023-12-15
306.2,309.2,306.2,308.2,120950.0,3761863936.0,304.8866333333337,308.9606333333331,301.2473000000002,304.9939666666667,201474.99333333335,6793722468.693334,2023-12-18
307.6,311.0,303.2,308.4,125303.0,3892814336.0,303.00203333333366,305.86870000000044,298.96003333333374,302.0780333333334,153117.29333333333,5030067979.946667,2023-12-19
312.8,314.8,308.8,310.8,141874.0,4471236608.0,302.4741666666666,305.30283333333324,299.02150000000034,301.8561666666668,141075.16666666666,4605100200.96,2023-12-20
305.8,310.2,305.6,309.2,101670.0,3167141376.0,302.8669999999995,305.6589999999998,299.5870000000003,302.35166666666703,143048.08333333334,4657202608.213333,2023-12-21
313.6,313.6,260.2,270.6,1470149.0,40572370944.0,302.5077999999998,305.18713333333295,299.19646666666694,302.03513333333353,126039.50333333333,4122977438.72,2023-12-22
278.8,287.6,278.8,281.6,644710.0,18422333440.0,370.124833333334,385.58849999999995,359.3111666666669,374.49683333333417,1358096.1266666667,55423277538.986664,2023-12-27
281.6,292.2,281.4,289.6,378407.0,10982108160.0,352.3445000000003,363.9031666666671,345.62483333333364,356.9775000000002,926845.8066666666,37397532924.58667,2023-12-28
291.6,292.4,286.2,290.2,196247.0,5748958208.0,312.83350000000047,316.6985,305.73383333333345,311.0948333333335,359867.26,12553741791.573334,2023-12-29
296.6,301.6,291.0,293.2,233541.0,6962384384.0,302.67220000000003,306.7802000000003,298.1335333333338,302.3342000000003,215581.46333333335,7209400035.84,2024-01-02
290.6,298.2,289.0,297.2,203917.0,6085147648.0,302.58646666666715,307.2078000000003,297.6984666666667,302.7971333333335,234824.12,7992330792.96,2024-01-03
301.0,301.0,294.6,295.4,202174.0,6060645376.0,300.6092000000002,304.81520000000006,296.39253333333335,300.7652000000004,181871.61,6118035962.88,2024-01-04
292.0,293.2,286.2,288.8,237450.0,6955882496.0,301.7405999999999,304.90126666666674,297.76593333333335,301.22060000000005,165343.02,5466074419.626667,2024-01-05
291.0,291.2,281.8,284.6,167185.0,4808946176.0,298.91546666666676,303.23680000000024,295.1288000000004,299.6948000000006,221093.87666666668,7401031921.493333,2024-01-08
282.6,285.8,280.0,280.2,169275.0,4836417536.0,297.9638333333335,301.8908333333336,294.1798333333336,298.34283333333315,202156.40666666668,6612921845.333333,2024-01-09
278.6,281.8,273.4,276.8,191461.0,5366551040.0,295.37940000000043,299.43673333333345,291.3674000000001,295.9400666666668,232450.74,7596689001.8133335,2024-01-10
277.2,289.0,276.6,284.0,206046.0,5923779072.0,292.86976666666675,296.82910000000015,289.46243333333354,293.68643333333375,208261.62666666668,6835848164.693334,2024-01-11
282.2,289.6,281.4,285.0,157701.0,4564846592.0,287.12290000000024,290.1249000000002,282.92356666666683,286.361566666667,190192.25666666665,6127985844.906667,2024-01-12
286.6,290.4,284.2,286.0,163344.0,4735733248.0,288.3033666666668,291.2280333333334,284.63936666666694,287.5520333333336,166045.79666666666,5302513006.08,2024-01-15
280.4,285.4,276.6,279.0,222361.0,6296368128.0,291.716966666667,295.0223000000003,288.1503000000003,291.6063000000003,170584.29333333333,5537452634.453333,2024-01-16
273.6,275.4,268.8,271.2,361142.0,9920053248.0,286.80340000000024,289.5660666666666,282.61673333333374,285.74273333333343,182056.54,5856041698.133333,2024-01-17
271.2,275.8,267.8,274.2,246041.0,6776283136.0,282.95960000000014,286.5302666666669,278.20360000000016,281.964933333333,299044.8466666667,9208679282.346666,2024-01-18
271.6,279.2,264.8,267.8,268975.0,7357693440.0,287.00193333333334,290.0712666666666,282.28060000000005,286.02126666666675,213807.52666666667,6831534402.56,2024-01-19
267.2,268.2,256.8,258.8,336548.0,8880717824.0,283.5628666666669,286.20620000000036,278.18553333333347,281.5728666666668,203720.90333333332,6387214009.173333,2024-01-22
263.4,274.8,259.8,268.6,356108.0,9683595264.0,276.3715666666666,280.3135666666669,271.5215666666668,275.92156666666676,305385.19666666666,9169963989.333334,2024-01-23
276.2,281.0,268.8,278.4,338636.0,9417935872.0,273.9827333333334,278.3000666666672,268.7234,273.6353999999999,328387.33666666667,9889130280.96,2024-01-24
281.6,288.6,277.4,287.4,341608.0,9841463296.0,273.4255999999998,278.28426666666707,268.21493333333336,273.0429333333333,351873.88,10482917450.24,2024-01-25
284.8,286.8,277.8,279.4,248158.0,7079876096.0,275.52820000000014,279.6468666666669,270.2155333333333,274.93353333333323,315218.86,9496304500.053333,2024-01-26
282.6,285.0,276.0,278.6,201590.0,5699931136.0,281.77133333333353,286.0520000000002,277.0573333333335,281.7960000000003,240433.07333333333,7600730414.08,2024-01-29
273.8,276.6,269.6,270.4,215060.0,5913403904.0,279.0626666666668,283.94800000000015,275.2166666666668,279.62533333333363,203829.22,6357758590.293333,2024-01-30
270.4,274.6,265.0,267.2,200530.0,5438242304.0,279.6424999999998,283.7425000000003,275.2391666666669,279.51050000000015,218672.20666666667,6878745346.56,2024-01-31
266.6,274.4,264.6,268.2,173295.0,4720878080.0,278.50286666666676,282.26953333333336,275.0282000000002,278.5555333333335,191857.80666666667,5990509640.533334,2024-02-01
281.2,284.2,271.6,276.0,310538.0,8741240832.0,277.21853333333326,281.30819999999994,274.20920000000007,278.0975333333334,185792.92666666667,5818955747.413333,2024-02-02
275.0,280.0,270.4,276.2,204566.0,5693720064.0,283.39163333333346,287.3056333333334,279.020966666667,282.8796333333337,226896.8,7135603919.36,2024-02-05
276.4,289.2,276.2,287.4,288569.0,8307954688.0,284.3071666666669,287.91250000000014,280.70183333333347,284.39916666666664,192398.40333333332,6123630771.626667,2024-02-06
291.6,293.6,285.4,288.8,263437.0,7718411776.0,282.0503666666669,285.93636666666714,277.2683666666668,281.5430333333335,234866.37666666668,7389407050.24,2024-02-07
286.6,289.8,283.0,283.8,179107.0,5168657920.0,285.1791333333334,288.72113333333357,280.6598000000004,284.3924666666668,224628.87,7110538705.066667,2024-02-08
281.2,284.0,278.0,283.8,67321.0,1913725696.0,284.3120333333335,287.5987,280.05736666666667,283.68070000000006,188067.20666666667,5947214916.693334,2024-02-09
283.6,287.8,278.6,286.6,115674.0,3330238464.0,291.1601333333334,294.4214666666669,287.717466666667,290.9494666666669,147286.28333333333,4816586184.96,2024-02-14
285.2,286.6,281.6,282.0,125680.0,3601580288.0,289.6896000000002,292.99493333333373,286.1442666666671,289.62360000000035,171111.43,5542417546.24,2024-02-15
282.2,288.4,277.0,288.4,172154.0,4948591616.0,289.11523333333355,292.36723333333344,285.68390000000045,289.02856666666696,171600.26,5569770475.946667,2024-02-16
288.0,288.0,280.4,281.4,154153.0,4415094784.0,287.9018666666669,291.15586666666695,284.2838666666668,287.7832000000001,177166.02333333335,5679367369.386666,2024-02-19
283.6,284.4,277.0,280.8,157730.0,4459365376.0,291.5865333333335,294.85820000000024,287.3662000000003,291.3025333333338,197009.21,6402547054.08,2024-02-20
277.4,291.2,277.4,285.4,239472.0,6932699136.0,288.0732666666668,292.0972666666668,284.34926666666684,288.5726,186373.58,5977672192.853333,2024-02-21
284.8,288.0,283.4,288.0,124413.0,3603266048.0,288.44183333333336,291.683833333333,284.5505000000001,288.2331666666668,179667.04333333333,5811888133.12,2024-02-22
286.6,293.0,283.6,287.4,132298.0,3842413824.0,289.3980000000002,292.86066666666665,286.24933333333337,289.57733333333374,160280.04,5181366227.626667,2024-02-23
284.0,286.8,282.0,283.8,124124.0,3559024128.0,289.3537,293.3050333333332,286.5843666666669,290.31503333333364,161918.58,5209794285.653334,2024-02-26
282.8,282.8,274.8,281.2,236126.0,6662498816.0,290.8834333333335,294.2087666666671,287.8647666666667,291.0021000000004,149927.56,4848171722.24,2024-02-27
281.6,282.4,273.0,273.6,259035.0,7245008896.0,288.51636666666667,291.2476999999997,284.66770000000054,287.9757000000005,169723.63,5433704746.666667,2024-02-28
271.8,275.6,271.2,273.8,297219.0,8231584768.0,287.49426666666676,290.06359999999984,282.89560000000006,286.23493333333323,182859.7,5840527407.786667,2024-02-29
269.6,275.6,268.4,274.0,279527.0,7713358336.0,289.9861666666668,293.3475000000002,285.7721666666668,289.37150000000037,214317.83333333334,6830450182.826667,2024-03-01
274.0,276.6,271.4,272.8,138321.0,3823469312.0,287.7721666666668,290.56483333333364,283.2061666666667,286.7461666666666,207508.91333333333,6590964409.173333,2024-03-04
266.8,269.8,262.8,264.8,260551.0,7021429248.0,287.3498666666664,291.0918666666669,284.3832000000002,288.12786666666693,164824.68,5279989149.013333,2024-03-05
262.6,273.6,262.4,271.2,232893.0,6357883904.0,283.19666666666706,287.66133333333323,279.0226666666668,283.87400000000036,216312.82333333333,6859671797.76,2024-03-06
271.4,272.2,265.8,267.6,171597.0,4665844736.0,279.20546666666695,282.3901333333334,274.7788000000002,278.31280000000027,188003.42666666667,5838112653.653334,2024-03-07
268.6,272.2,266.6,266.6,124162.0,3380545536.0,280.8822000000002,284.2088666666666,277.1235333333335,280.65086666666696,184399.25333333333,5756181092.693334,2024-03-08
267.8,275.2,267.8,275.2,178669.0,4936584704.0,283.87570000000017,287.1503666666671,280.28836666666683,283.72036666666685,159369.48,5062540197.546667,2024-03-11
278.6,289.2,276.8,287.4,365311.0,10506831872.0,283.4836333333335,287.71730000000036,280.13096666666695,284.1236333333335,199581.66333333333,6340717952.853333,2024-03-12
288.0,290.6,285.2,287.2,200744.0,5850784768.0,288.64630000000034,292.4716333333337,283.2669666666668,287.9409666666666,307137.1066666667,9708814651.733334,2024-03-13
286.0,290.6,283.4,285.8,142274.0,4114240768.0,284.94970000000035,288.38270000000017,280.457366666667,284.2257000000001,212157.70333333334,6746419705.6,2024-03-14
279.6,282.8,276.2,280.4,291830.0,8265577984.0,285.5957333333335,288.69740000000024,281.48706666666686,285.2334000000002,171714.68333333332,5477041768.96,2024-03-15
278.8,288.0,278.8,286.4,196333.0,5654374912.0,289.86536666666666,292.8040333333335,285.5893666666668,289.2540333333333,201841.69333333333,6509577348.266666,2024-03-18
