name,final_value,total_return,annual_return,annual_vol,sharpe,max_drawdown
Benchmark_BuyAndHold,162216.54,0.6221654000000001,0.46369273734941174,0.34209316879275004,1.355457459106207,-0.234892205419591
StrategyH_HighAlphaOverlay,146196.83680000002,0.4619683680000002,0.3486170816137568,0.24377129260995464,1.4300989992761792,-0.11936039343560212
StrategyB_BalancedEnhanced,151718.90529999998,0.5171890529999998,0.3885731525838869,0.2799853196402414,1.3878340231665436,-0.16366765494878743
StrategyD_DefensiveMeanRev,122040.5748,0.22040574800000012,0.1698282167355376,0.1817643804933002,0.9343316675942316,-0.1317864807487964
StrategyHPP_QlibStyle,141368.09179999997,0.4136809179999996,0.3134142511218665,0.24594149379611935,1.2743447487624058,-0.1145025999999999
StrategyBPP_QlibStyle,151743.3165,0.5174331649999999,0.3887490912645728,0.3070057725374819,1.2662598753484708,-0.21027332256356868
