name,final_value,total_return,annual_return,annual_vol,sharpe,max_drawdown
Benchmark_BuyAndHold,163127.19999999998,0.6312719999999998,0.4701597404917721,0.34320482926588725,1.3699100373891606,-0.23494640643608877
StrategyLongOnly_ConvictionFilter,174545.39999999997,0.7454539999999996,0.5506110380068472,0.23933196863910644,2.3006163411337863,-0.12929997476787425
StrategyLongShort_QuantileDirectional,108742.40000000005,0.08742400000000061,0.06822846075794775,0.23937625008844737,0.2850260238128801,-0.2762799999999994
