name,final_value,total_return,annual_return,annual_vol,sharpe,max_drawdown
Benchmark_BuyAndHold,162216.54,0.6221654000000001,0.46369273734941174,0.34209316879275004,1.355457459106207,-0.234892205419591
StrategySimpleScoreLinear,157691.56329999998,0.5769156329999998,0.43144333641128396,0.27337257110266416,1.5782246721791882,-0.14145679762818697
Levered_BuyAndHold_1p2,100000.0,0.0,0.0,0.0,,0.0
Levered_SimpleScoreLinear_1p2,163674.2312,0.6367423120000002,0.47404076376030124,0.2459388316710032,1.9274742444675599,-0.14804766506416234
