name,final_value,total_return,annual_return,annual_vol,sharpe,max_drawdown
Benchmark_BuyAndHold,162216.54,0.6221654000000001,0.46369273734941174,0.34209316879275004,1.355457459106207,-0.234892205419591
StrategySimpleScoreLinear,156275.66930000004,0.5627566930000003,0.42131209560337113,0.2744203736063299,1.5352799432004451,-0.14571699599156773
Levered_SimpleScoreLinear_1p2,154981.7325,0.549817325,0.4120364341397549,0.25276174535147256,1.6301376364006597,-0.1632561979377517
Levered_SimpleScoreLinear_1p5,150285.355,0.5028535500000002,0.3782305457544919,0.2896592315604513,1.3057776329685384,-0.22653808980644152
Levered_SimpleScoreLinear_L3,151683.96920000002,0.5168396920000002,0.3883213473954641,0.2776017302978458,1.398843396901109,-0.2245302657727425
